MSSubClass,LotFrontage,LotArea,Street,Alley,LotShape,LandSlope,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,TotalSF,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,OverallQual_1,OverallQual_2,OverallQual_3,OverallQual_4,OverallQual_5,OverallQual_6,OverallQual_7,OverallQual_8,OverallQual_9,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
5,4.2626798770413155,9.32375833901174,1,1,3,0,4,1965,1965,0.0,3,4,4,4,3,5,6.810142450115136,6,0.0,4.90527477843843,1040.0,0,1,6.947937068614969,0.0,0.0,6.947937068614969,1.0,0.0,1,0,3,0.6931471805599453,3,5,6,0,3,1965.0,3,1.0,384.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,0.0,4,2,7.640603826393634,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10,4.454347296253507,9.386392315756542,1,1,0,0,4,2005,2006,5.659482215759621,0,4,0,4,3,2,6.906754778648554,6,0.0,5.181783550292085,1175.0,0,1,7.075808863978387,7.04141166379481,0.0,7.751475318021456,1.0,0.0,3,0,4,0.6931471805599453,0,11,6,2,2,2005.0,0,3.0,736.0,5,5,2,4.997212273764115,3.091042453358316,0.0,0.0,0.0,0.0,3,4,0.0,9,0,8.160518247477505,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5,4.290459441148391,9.470317173335742,1,1,1,0,5,1962,1962,0.0,3,4,4,4,3,0,6.6039438246004725,6,0.0,5.170483995038151,912.0,4,1,6.816735880594968,0.0,0.0,6.816735880594968,1.0,0.0,1,0,2,0.6931471805599453,3,4,6,0,3,1962.0,3,1.0,352.0,5,5,2,4.948759890378168,0.0,0.0,0.0,5.176149732573829,0.0,3,4,0.0,11,2,7.509335266016592,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,4.5217885770490405,9.273596821611198,1,1,0,0,4,2006,2007,5.726847747587197,2,4,2,4,0,6,0.0,6,0.0,7.3098814858247865,1494.0,0,1,7.3098814858247865,0.0,0.0,7.3098814858247865,0.0,0.0,2,0,3,0.6931471805599453,2,7,6,1,2,2006.0,2,3.0,840.0,5,5,2,5.081404364984463,3.5263605246161616,0.0,0.0,0.0,0.0,3,4,0.0,10,1,8.002694162283937,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5,4.30406509320417,9.298442820197728,1,1,0,0,4,1960,1960,5.3612921657094255,3,4,4,4,3,1,6.598509028614515,6,0.0,6.255750041753367,1253.0,4,1,7.134093721192866,0.0,0.0,7.134093721192866,1.0,0.0,1,1,2,0.6931471805599453,3,5,6,1,1,1960.0,2,1.0,352.0,5,5,2,0.0,5.365976015021851,5.176149732573829,0.0,0.0,0.0,3,1,0.0,7,2,7.826842098158293,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8,3.9512437185814275,8.71948076085107,1,1,3,0,7,1929,2001,0.0,3,4,4,4,3,6,0.0,6,0.0,6.725033642166843,832.0,0,1,6.75110146893676,0.0,0.0,6.75110146893676,0.0,0.0,1,0,2,0.6931471805599453,3,5,6,0,3,1991.0,3,2.0,576.0,5,5,2,3.8918202981106265,4.727387818712341,0.0,0.0,0.0,0.0,3,0,0.0,9,1,7.430707082545968,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,4.30406509320417,9.32741204356202,1,1,0,0,6,1970,1970,5.198497031265826,3,4,4,4,3,0,6.361302477572996,6,0.0,6.056784013228625,1004.0,0,1,6.912742820493176,0.0,0.0,6.912742820493176,1.0,0.0,1,0,2,0.6931471805599453,3,5,6,1,5,1970.0,0,2.0,480.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,6.55250788703459,5,4,7.605392364814935,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15,4.290459441148391,9.286560397887591,1,1,3,0,4,1967,1967,0.0,3,4,3,2,4,4,0.0,4,0.0,0.0,0.0,4,1,7.167809184316444,0.0,0.0,7.167809184316444,0.0,0.0,2,0,2,1.0986122886681098,3,6,6,0,3,1967.0,3,2.0,516.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,6.2166061010848646,1,0,7.167809184316444,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,4.204692619390966,9.524859098381523,1,1,3,0,4,2004,2004,0.0,3,4,4,4,3,2,6.472346294500901,6,0.0,6.150602768446279,1114.0,0,1,7.016609683894219,0.0,0.0,7.016609683894219,1.0,0.0,1,1,3,0.6931471805599453,2,6,6,0,3,2004.0,3,2.0,576.0,5,5,2,0.0,4.634728988229636,0.0,0.0,0.0,0.0,3,4,0.0,8,2,7.709308333385869,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,4.2626798770413155,8.93075873555827,1,1,3,0,5,1958,1965,0.0,3,4,4,4,3,3,6.22455842927536,6,0.0,6.26530121273771,1029.0,4,1,7.200424892944957,0.0,0.0,7.200424892944957,0.0,0.0,1,0,3,0.6931471805599453,3,6,2,0,3,1958.0,3,1.0,294.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0,7,3,7.7702232041587855,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10,4.624972813284271,9.562123369834488,1,1,0,0,4,2005,2006,5.942799375126701,2,4,0,4,0,6,0.0,6,0.0,7.055312843339752,1158.0,0,1,7.055312843339752,7.105786129481271,0.0,7.773594467360194,0.0,0.0,3,1,4,0.6931471805599453,2,9,6,1,2,2005.0,2,3.0,853.0,5,5,2,5.484796933490655,5.043425116919247,0.0,0.0,0.0,0.0,3,4,0.0,2,0,8.170468578330674,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8,4.060443010546419,8.915969311373605,1,0,3,0,6,1930,1950,0.0,3,4,4,4,3,6,0.0,6,0.0,6.45833828334479,637.0,0,1,7.011213987350367,0.0,0.0,7.011213987350367,0.0,0.0,1,0,3,0.6931471805599453,2,6,6,1,2,1930.0,3,1.0,280.0,5,5,0,0.0,0.0,5.327876168789581,0.0,0.0,0.0,3,0,0.0,8,1,7.465082736399547,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,4.330733340286331,9.184304357425342,1,1,3,0,4,2002,2002,5.641907070938114,2,4,2,4,3,6,0.0,6,0.0,7.48324441607385,1777.0,0,1,7.493317248862145,0.0,0.0,7.493317248862145,0.0,0.0,2,0,3,0.6931471805599453,2,7,6,1,2,2002.0,2,2.0,534.0,5,5,2,5.147494476813453,5.075173815233827,0.0,0.0,0.0,0.0,3,4,0.0,11,2,8.181160858023409,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,3.8066624897703196,8.348774539791274,1,1,3,0,6,1976,1976,0.0,3,4,2,4,3,2,6.734591659972948,6,0.0,5.303304908059076,1040.0,4,1,6.966967138613983,0.0,0.0,6.966967138613983,1.0,0.0,1,0,3,0.6931471805599453,3,6,6,1,5,1976.0,3,2.0,572.0,5,5,2,4.61512051684126,4.709530201312334,0.0,0.0,0.0,0.0,3,4,0.0,8,1,7.650168700845001,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,4.290459441148391,9.017604776833355,1,1,0,0,7,1968,2001,0.0,3,2,4,4,2,5,5.241747015059643,0,6.505784060128229,5.3230099791384085,1060.0,0,1,6.966967138613983,0.0,0.0,6.966967138613983,1.0,0.0,1,0,3,0.6931471805599453,2,6,6,1,5,1968.0,3,1.0,270.0,5,5,2,6.008813185442595,4.51085950651685,0.0,0.0,0.0,0.0,3,2,0.0,7,4,7.659642954564682,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,4.709530201312334,9.56317796268366,1,1,3,0,4,2007,2007,6.46302945692067,2,4,2,4,3,6,0.0,6,0.0,7.356918242356021,1566.0,0,1,7.3783837129967145,0.0,0.0,7.3783837129967145,0.0,0.0,2,0,3,0.6931471805599453,2,7,6,1,2,2007.0,2,3.0,890.0,5,5,2,0.0,4.04305126783455,0.0,0.0,0.0,0.0,3,4,0.0,9,3,8.06054004653864,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,4.110873864173311,8.881975184248867,1,1,3,0,6,1951,2000,0.0,3,4,4,4,2,1,5.459585514144159,5,6.18826412308259,5.198497031265826,900.0,4,1,6.803505257608338,0.0,0.0,6.803505257608338,0.0,0.6931471805599453,1,0,3,0.6931471805599453,2,5,6,0,3,2005.0,3,2.0,576.0,5,5,2,5.407171771460119,3.4965075614664802,0.0,0.0,0.0,0.0,3,4,0.0,7,4,7.496097345175956,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,4.59511985013459,9.348274558065496,1,1,3,0,4,2007,2008,5.303304908059076,2,4,0,4,3,2,7.105786129481271,6,0.0,6.18826412308259,1704.0,0,1,7.4413203897176174,0.0,0.0,7.4413203897176174,1.0,0.0,2,0,3,0.6931471805599453,2,7,6,1,2,2008.0,2,3.0,772.0,5,5,2,0.0,3.9318256327243257,0.0,0.0,0.0,0.0,3,4,0.0,7,4,8.134174272137903,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,3.871201010907891,9.700269170029188,1,1,0,0,5,1957,1997,0.0,3,4,4,4,1,1,7.15305163493748,6,0.0,5.337538079701318,1484.0,4,1,7.3783837129967145,0.0,0.0,7.3783837129967145,1.0,0.0,1,0,2,0.6931471805599453,3,6,6,2,2,1957.0,2,1.0,319.0,5,5,2,5.666426688112432,5.556828061699537,0.0,0.0,0.0,0.0,3,4,0.0,3,0,8.034306936339489,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6,4.110873864173311,8.752265313595721,1,1,0,0,5,1927,1950,0.0,3,4,4,4,3,6,0.0,6,0.0,6.255750041753367,520.0,1,0,6.255750041753367,0.0,0.0,6.255750041753367,0.0,0.0,1,0,1,0.6931471805599453,1,4,6,0,3,1920.0,3,1.0,240.0,1,5,2,3.912023005428146,0.0,4.477336814478207,0.0,0.0,0.0,3,4,0.0,7,2,6.947937068614969,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11,3.9318256327243257,9.04793908261736,1,2,3,0,3,1920,1950,0.0,3,1,4,4,3,6,0.0,6,0.0,6.476972362889683,649.0,4,0,6.476972362889683,6.505784060128229,0.0,7.183870715062453,0.0,0.0,1,0,3,0.6931471805599453,3,6,6,0,3,1920.0,3,1.0,250.0,5,1,0,0.0,4.007333185232471,5.153291594497779,0.0,0.0,0.0,3,2,0.0,9,2,7.584264818389059,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
